"","event.id","player_id","lastname","firstname","position","team_id","x_loc","y_loc","radius","game_clock","shot_clock","quarter","pointsMadeAfterRebound","homeOrVisitor","rebounder","velocity","GameID"
"9668",251,"-1","ball",NA,NA,NA,88.75383,32.54588,5.60646,124.67,22.24,2,2,1,"Biyombo",22.999630299339,"0021500355"
"9669",251,"202687","Biyombo","Bismack","C-F",1610612761,90.05953,30.49425,0,124.67,22.24,2,2,1,"Biyombo",1.23869643079171,"0021500355"
"9670",259,"203496","Covington","Robert","F",1610612755,63.67434,29.79778,0,82.84,19.96,2,1,2,"Okafor",0.389106011623118,"0021500355"
"9671",259,"200768","Lowry","Kyle","G",1610612761,78.86521,16.76823,0,82.84,19.96,2,1,2,"Okafor",1.99748788521043,"0021500355"
"9672",259,"202709","Joseph","Cory","G",1610612761,86.11292,32.03278,0,82.84,19.96,2,1,2,"Okafor",4.00192515000601,"0021500355"
"9673",259,"202687","Biyombo","Bismack","C-F",1610612761,90.31066,21.97479,0,82.84,19.96,2,1,2,"Okafor",7.33891361409566,"0021500355"
"9674",259,"2449","Scola","Luis","F",1610612761,87.75117,24.47109,0,82.84,19.96,2,1,2,"Okafor",5.81415412283368,"0021500355"
"9675",259,"-1","ball",NA,NA,NA,89.39415,24.45638,11.1507,82.84,19.96,2,1,2,"Okafor",6.17812301403624,"0021500355"
"9676",259,"201942","DeRozan","DeMar","G",1610612761,78.43262,26.41227,0,82.84,19.96,2,1,2,"Okafor",4.33273323448962,"0021500355"
"9677",259,"203457","Noel","Nerlens","F-C",1610612755,83.69081,27.12152,0,82.84,19.96,2,1,2,"Okafor",6.0251104463426,"0021500355"
"9678",259,"1626143","Okafor","Jahlil","C",1610612755,90.53821,21.95357,0,82.84,19.96,2,1,2,"Okafor",3.63948189189159,"0021500355"
"9679",259,"203917","Stauskas","Nik","G",1610612755,87.86002,48.69307,0,82.84,19.96,2,1,2,"Okafor",1.078006256142,"0021500355"
"9680",259,"203477","Canaan","Isaiah","G",1610612755,63.89757,8.24525,0,82.84,19.96,2,1,2,"Okafor",1.41248430577569,"0021500355"
"9681",273,"1626143","Okafor","Jahlil","C",1610612755,50.57273,20.24349,0,35.63,23.63,2,1,1,"Biyombo",11.0977939349517,"0021500355"
"9682",273,"203477","Canaan","Isaiah","G",1610612755,56.93801,14.88865,0,35.63,23.63,2,1,1,"Biyombo",9.15497836050124,"0021500355"
"9683",273,"203917","Stauskas","Nik","G",1610612755,62.04174,39.09749,0,35.63,23.63,2,1,1,"Biyombo",11.0419084742585,"0021500355"
"9684",273,"2449","Scola","Luis","F",1610612761,72.55496,29.39954,0,35.63,23.63,2,1,1,"Biyombo",16.1701301111799,"0021500355"
"9685",273,"203457","Noel","Nerlens","F-C",1610612755,78.80089,30.30971,0,35.63,23.63,2,1,1,"Biyombo",13.4492536556689,"0021500355"
"9686",273,"200768","Lowry","Kyle","G",1610612761,80.02651,16.96454,0,35.63,23.63,2,1,1,"Biyombo",6.62308434803968,"0021500355"
"9687",273,"202709","Joseph","Cory","G",1610612761,81.75411,38.9109,0,35.63,23.63,2,1,1,"Biyombo",6.95388704531932,"0021500355"
"9688",273,"203496","Covington","Robert","F",1610612755,85.10704,26.70881,0,35.63,23.63,2,1,1,"Biyombo",8.49143843108471,"0021500355"
"9689",273,"-1","ball",NA,NA,NA,86.66764,16.82313,3.42833,35.63,23.63,2,1,1,"Biyombo",18.2728773683921,"0021500355"
"9690",273,"202687","Biyombo","Bismack","C-F",1610612761,88.34295,19.24261,0,35.63,23.63,2,1,1,"Biyombo",5.24771264531617,"0021500355"
"9691",273,"201942","DeRozan","DeMar","G",1610612761,89.77242,33.33269,0,35.63,23.63,2,1,1,"Biyombo",5.86013766703146,"0021500355"
"9692",277,"203496","Covington","Robert","F",1610612755,60.14612,36.34404,0,0.51,NA,2,2,2,"Noel",4.46416489994562,"0021500355"
"9693",277,"203477","Canaan","Isaiah","G",1610612755,79.57247,6.29887,0,0.51,NA,2,2,2,"Noel",3.73537070616823,"0021500355"
"9694",277,"203917","Stauskas","Nik","G",1610612755,81.45524,46.93983,0,0.51,NA,2,2,2,"Noel",6.26135819181832,"0021500355"
"9695",277,"201942","DeRozan","DeMar","G",1610612761,82.015,20.46481,0,0.51,NA,2,2,2,"Noel",6.27064072184814,"0021500355"
"9696",277,"202709","Joseph","Cory","G",1610612761,83.26797,24.17388,0,0.51,NA,2,2,2,"Noel",2.89791316685926,"0021500355"
"9697",277,"1626143","Okafor","Jahlil","C",1610612755,84.97699,27.1086,0,0.51,NA,2,2,2,"Noel",2.57142051345772,"0021500355"
"9698",277,"2449","Scola","Luis","F",1610612761,85.78603,25.91463,0,0.51,NA,2,2,2,"Noel",1.47339336360197,"0021500355"
"9699",277,"203457","Noel","Nerlens","F-C",1610612755,85.93129,25.65388,0,0.51,NA,2,2,2,"Noel",2.31645082271621,"0021500355"
"9700",277,"200768","Lowry","Kyle","G",1610612761,88.324,22.62729,0,0.51,NA,2,2,2,"Noel",2.27621554923132,"0021500355"
"9701",277,"202687","Biyombo","Bismack","C-F",1610612761,88.66385,26.63866,0,0.51,NA,2,2,2,"Noel",4.75720896130939,"0021500355"
"9702",277,"-1","ball",NA,NA,NA,88.8274,25.20851,10.40092,0.51,NA,2,2,2,"Noel",2.33068749413399,"0021500355"
"9703",283,"2449","Scola","Luis","F",1610612761,7.71186,29.2048,0,703.2,22.85,3,1,2,"McConnell",4.83559737818219,"0021500355"
"9704",283,"203457","Noel","Nerlens","F-C",1610612755,8.99498,33.87773,0,703.2,22.85,3,1,2,"McConnell",5.64997418999624,"0021500355"
"9705",283,"202687","Biyombo","Bismack","C-F",1610612761,9.39927,21.2326,0,703.2,22.85,3,1,2,"McConnell",5.65228478139306,"0021500355"
"9706",283,"203496","Covington","Robert","F",1610612755,18.61882,42.62118,0,703.2,22.85,3,1,2,"McConnell",7.8862858777278,"0021500355"
"9707",283,"201942","DeRozan","DeMar","G",1610612761,21.14532,9.61868,0,703.2,22.85,3,1,2,"McConnell",3.58243392570164,"0021500355"
"9708",283,"200768","Lowry","Kyle","G",1610612761,21.69222,20.3852,0,703.2,22.85,3,1,2,"McConnell",1.079383875542,"0021500355"
"9709",283,"203477","Canaan","Isaiah","G",1610612755,25.77326,4.12233,0,703.2,22.85,3,1,2,"McConnell",4.07880039138905,"0021500355"
"9710",283,"-1","ball",NA,NA,NA,27.11512,20.9215,4.46133,703.2,22.85,3,1,2,"McConnell",24.6554318622059,"0021500355"
"9711",283,"204456","McConnell","TJ","G",1610612755,28.79071,18.58052,0,703.2,22.85,3,1,2,"McConnell",1.23801502067005,"0021500355"
"9712",283,"1626143","Okafor","Jahlil","C",1610612755,10.3708,18.43812,0,703.2,22.85,3,1,2,"McConnell",4.86725154251357,"0021500355"
"9713",283,"203082","Ross","Terrence","F-G",1610612761,15.70287,13.45208,0,703.2,22.85,3,1,2,"McConnell",10.8412025626213,"0021500355"
"9714",292,"202687","Biyombo","Bismack","C-F",1610612761,6.38872,31.61797,0,661.1,0.3,3,1,2,"McConnell",1.77047402837701,"0021500355"
"9715",292,"1626143","Okafor","Jahlil","C",1610612755,7.30398,36.92022,0,661.1,0.3,3,1,2,"McConnell",3.90421921811916,"0021500355"
"9716",292,"203496","Covington","Robert","F",1610612755,9.6223,22.18921,0,661.1,0.3,3,1,2,"McConnell",1.86169614049463,"0021500355"
"9717",292,"2449","Scola","Luis","F",1610612761,15.91848,33.37402,0,661.1,0.3,3,1,2,"McConnell",3.25202601814016,"0021500355"
"9718",292,"204456","McConnell","TJ","G",1610612755,18.40345,34.79493,0,661.1,0.3,3,1,2,"McConnell",2.90573594176839,"0021500355"
"9719",292,"200768","Lowry","Kyle","G",1610612761,19.60735,29.6088,0,661.1,0.3,3,1,2,"McConnell",5.02140934524462,"0021500355"
"9720",292,"203457","Noel","Nerlens","F-C",1610612755,20.12664,40.01215,0,661.1,0.3,3,1,2,"McConnell",0.719556191885973,"0021500355"
"9721",292,"203082","Ross","Terrence","F-G",1610612761,21.02008,16.89168,0,661.1,0.3,3,1,2,"McConnell",0.910776900508737,"0021500355"
"9722",292,"201942","DeRozan","DeMar","G",1610612761,8.11456,21.73824,0,661.1,0.3,3,1,2,"McConnell",3.97087354703832,"0021500355"
"9723",292,"-1","ball",NA,NA,NA,16.51377,32.48723,10.95786,661.1,0.3,3,1,2,"McConnell",15.3805013451773,"0021500355"
"9724",292,"203477","Canaan","Isaiah","G",1610612755,26.93741,8.68569,0,661.1,0.3,3,1,2,"McConnell",3.11985370312619,"0021500355"
"9725",297,"203082","Ross","Terrence","F-G",1610612761,7.43835,21.08881,0,625.54,22.27,3,2,1,"Ross",8.64087519461633,"0021500355"
"9726",297,"-1","ball",NA,NA,NA,8.51133,20.82862,3.65823,625.54,22.27,3,2,1,"Ross",39.8600181608323,"0021500355"
"9727",297,"202687","Biyombo","Bismack","C-F",1610612761,13.83835,27.01666,0,625.54,22.27,3,2,1,"Ross",10.0262023986703,"0021500355"
"9728",297,"2449","Scola","Luis","F",1610612761,21.57363,27.82048,0,625.54,22.27,3,2,1,"Ross",15.4336147714707,"0021500355"
"9729",297,"201942","DeRozan","DeMar","G",1610612761,22.70624,44.85732,0,625.54,22.27,3,2,1,"Ross",5.8283274512436,"0021500355"
"9730",297,"200768","Lowry","Kyle","G",1610612761,23.24898,4.43848,0,625.54,22.27,3,2,1,"Ross",9.2735549042713,"0021500355"
"9731",297,"203457","Noel","Nerlens","F-C",1610612755,25.75759,23.479,0,625.54,22.27,3,2,1,"Ross",15.9168071700446,"0021500355"
"9732",297,"1626143","Okafor","Jahlil","C",1610612755,28.5686,33.35358,0,625.54,22.27,3,2,1,"Ross",14.4135723825916,"0021500355"
"9733",297,"203496","Covington","Robert","F",1610612755,37.96608,39.2637,0,625.54,22.27,3,2,1,"Ross",9.36723421235413,"0021500355"
"9734",297,"203477","Canaan","Isaiah","G",1610612755,38.28187,30.06716,0,625.54,22.27,3,2,1,"Ross",11.5619191056807,"0021500355"
"9735",297,"204456","McConnell","TJ","G",1610612755,40.43011,13.37171,0,625.54,22.27,3,2,1,"Ross",11.6716102376286,"0021500355"
"9736",300,"202687","Biyombo","Bismack","C-F",1610612761,7.00572,29.9899,0,583.34,22.59,3,2,1,"Biyombo",1.28448914486637,"0021500355"
"9737",300,"200768","Lowry","Kyle","G",1610612761,8.0009,31.55445,0,583.34,22.59,3,2,1,"Biyombo",3.37101815340905,"0021500355"
"9738",300,"-1","ball",NA,NA,NA,8.81964,28.85217,6.32952,583.34,22.59,3,2,1,"Biyombo",4.60377811769959,"0021500355"
"9739",300,"203457","Noel","Nerlens","F-C",1610612755,26.53345,15.66481,0,583.34,22.59,3,2,1,"Biyombo",14.2252403354515,"0021500355"
"9740",300,"2449","Scola","Luis","F",1610612761,30.59107,15.61979,0,583.34,22.59,3,2,1,"Biyombo",18.884967512311,"0021500355"
"9741",300,"201942","DeRozan","DeMar","G",1610612761,32.63775,42.55894,0,583.34,22.59,3,2,1,"Biyombo",11.4635930730464,"0021500355"
"9742",300,"204456","McConnell","TJ","G",1610612755,34.13569,28.18315,0,583.34,22.59,3,2,1,"Biyombo",7.93258028293747,"0021500355"
"9743",300,"203082","Ross","Terrence","F-G",1610612761,37.6633,10.52435,0,583.34,22.59,3,2,1,"Biyombo",14.1315431693588,"0021500355"
"9744",300,"1626143","Okafor","Jahlil","C",1610612755,41.32624,24.18762,0,583.34,22.59,3,2,1,"Biyombo",10.4852467456085,"0021500355"
"9745",300,"203477","Canaan","Isaiah","G",1610612755,42.64779,8.75979,0,583.34,22.59,3,2,1,"Biyombo",16.3713183080733,"0021500355"
"9746",300,"203496","Covington","Robert","F",1610612755,48.05079,34.60321,0,583.34,22.59,3,2,1,"Biyombo",8.66260889383674,"0021500355"
"9747",308,"203496","Covington","Robert","F",1610612755,5.41189,25.98453,0,545.93,22.45,3,1,1,"Biyombo",16.2667645901449,"0021500355"
"9748",308,"2449","Scola","Luis","F",1610612761,7.87857,36.20548,0,545.93,22.45,3,1,1,"Biyombo",12.6653060049905,"0021500355"
"9749",308,"202687","Biyombo","Bismack","C-F",1610612761,8.30894,29.30202,0,545.93,22.45,3,1,1,"Biyombo",9.19282809634306,"0021500355"
"9750",308,"-1","ball",NA,NA,NA,10.82903,27.94043,3.59056,545.93,22.45,3,1,1,"Biyombo",27.7649478133893,"0021500355"
"9751",308,"1626143","Okafor","Jahlil","C",1610612755,14.47498,31.84976,0,545.93,22.45,3,1,1,"Biyombo",15.0427704902485,"0021500355"
"9752",308,"200768","Lowry","Kyle","G",1610612761,15.16469,21.99756,0,545.93,22.45,3,1,1,"Biyombo",10.0145878612722,"0021500355"
"9753",308,"203477","Canaan","Isaiah","G",1610612755,30.17214,10.30551,0,545.93,22.45,3,1,1,"Biyombo",17.5821345705768,"0021500355"
"9754",308,"203082","Ross","Terrence","F-G",1610612761,31.73815,14.21404,0,545.93,22.45,3,1,1,"Biyombo",18.7301768012091,"0021500355"
"9755",308,"201942","DeRozan","DeMar","G",1610612761,32.47004,41.46936,0,545.93,22.45,3,1,1,"Biyombo",13.6869257270519,"0021500355"
"9756",308,"203917","Stauskas","Nik","G",1610612755,38.29456,41.13415,0,545.93,22.45,3,1,1,"Biyombo",16.3183962223986,"0021500355"
"9757",308,"203088","Marshall","Kendall","G",1610612755,45.37615,19.90804,0,545.93,22.45,3,1,1,"Biyombo",13.0190639917881,"0021500355"
"9758",311,"203477","Canaan","Isaiah","G",1610612755,41.84822,10.09926,0,516.54,22.13,3,1,1,"Biyombo",14.558188449855,"0021500355"
"9759",311,"200768","Lowry","Kyle","G",1610612761,42.35698,6.8115,0,516.54,22.13,3,1,1,"Biyombo",12.828277765384,"0021500355"
"9760",311,"202687","Biyombo","Bismack","C-F",1610612761,10.07919,29.94639,0,516.54,22.13,3,1,1,"Biyombo",3.0315116826486,"0021500355"
"9761",311,"-1","ball",NA,NA,NA,12.63734,31.37727,3.63953,516.54,22.13,3,1,1,"Biyombo",9.21209078827603,"0021500355"
"9762",311,"201942","DeRozan","DeMar","G",1610612761,16.27025,31.98705,0,516.54,22.13,3,1,1,"Biyombo",4.7070210278944,"0021500355"
"9763",311,"2449","Scola","Luis","F",1610612761,21.1881,33.98011,0,516.54,22.13,3,1,1,"Biyombo",10.8059720151152,"0021500355"
"9764",311,"203088","Marshall","Kendall","G",1610612755,28.88299,18.79094,0,516.54,22.13,3,1,1,"Biyombo",15.3972041624324,"0021500355"
"9765",311,"1626143","Okafor","Jahlil","C",1610612755,31.32354,36.45615,0,516.54,22.13,3,1,1,"Biyombo",14.0372589322884,"0021500355"
"9766",311,"203496","Covington","Robert","F",1610612755,50.47886,39.4613,0,516.54,22.13,3,1,1,"Biyombo",15.6473562296211,"0021500355"
"9767",311,"203917","Stauskas","Nik","G",1610612755,55.17425,24.49628,0,516.54,22.13,3,1,1,"Biyombo",6.45186844697313,"0021500355"
"9768",311,"203082","Ross","Terrence","F-G",1610612761,61.08303,45.54316,0,516.54,22.13,3,1,1,"Biyombo",15.0191623467405,"0021500355"
"9769",313,"203082","Ross","Terrence","F-G",1610612761,33.18099,31.10995,0,502.22,20.65,3,2,2,"Okafor",10.2215297146268,"0021500355"
"9770",313,"203088","Marshall","Kendall","G",1610612755,33.88663,2.76547,0,502.22,20.65,3,2,2,"Okafor",16.3429615303331,"0021500355"
"9771",313,"200768","Lowry","Kyle","G",1610612761,35.09363,14.28307,0,502.22,20.65,3,2,2,"Okafor",9.806646555277,"0021500355"
"9772",313,"203917","Stauskas","Nik","G",1610612755,46.09256,45.04895,0,502.22,20.65,3,2,2,"Okafor",15.7918734175233,"0021500355"
"9773",313,"2449","Scola","Luis","F",1610612761,51.79481,39.79827,0,502.22,20.65,3,2,2,"Okafor",12.6920983345057,"0021500355"
"9774",313,"202687","Biyombo","Bismack","C-F",1610612761,54.14218,25.94552,0,502.22,20.65,3,2,2,"Okafor",16.0565983898048,"0021500355"
"9775",313,"203496","Covington","Robert","F",1610612755,65.77865,30.65903,0,502.22,20.65,3,2,2,"Okafor",7.2254330982312,"0021500355"
"9776",313,"201942","DeRozan","DeMar","G",1610612761,76.26852,21.5973,0,502.22,20.65,3,2,2,"Okafor",13.3418673339595,"0021500355"
"9777",313,"203477","Canaan","Isaiah","G",1610612755,80.30928,11.50396,0,502.22,20.65,3,2,2,"Okafor",6.34473963339808,"0021500355"
"9778",313,"-1","ball",NA,NA,NA,86.62535,23.58672,5.93079,502.22,20.65,3,2,2,"Okafor",29.3319410121252,"0021500355"
"9779",313,"1626143","Okafor","Jahlil","C",1610612755,87.89701,25.69106,0,502.22,20.65,3,2,2,"Okafor",8.84846808466231,"0021500355"
"9780",318,"202687","Biyombo","Bismack","C-F",1610612761,10.44723,21.88173,0,448.18,22.63,3,2,1,"Biyombo",3.84821564575653,"0021500355"
"9781",318,"-1","ball",NA,NA,NA,12.33727,23.8928,3.33194,448.18,22.63,3,2,1,"Biyombo",14.0878841598552,"0021500355"
"9782",318,"200768","Lowry","Kyle","G",1610612761,15.03578,30.82692,0,448.18,22.63,3,2,1,"Biyombo",4.85359451085212,"0021500355"
"9783",318,"203496","Covington","Robert","F",1610612755,15.66964,12.457,0,448.18,22.63,3,2,1,"Biyombo",11.9094888121019,"0021500355"
"9784",318,"1626143","Okafor","Jahlil","C",1610612755,16.07868,20.04035,0,448.18,22.63,3,2,1,"Biyombo",7.97805112211069,"0021500355"
"9785",318,"201942","DeRozan","DeMar","G",1610612761,20.51594,6.44353,0,448.18,22.63,3,2,1,"Biyombo",7.0614337450082,"0021500355"
"9786",318,"2449","Scola","Luis","F",1610612761,21.36368,16.40415,0,448.18,22.63,3,2,1,"Biyombo",16.7492462872608,"0021500355"
"9787",318,"203477","Canaan","Isaiah","G",1610612755,30.41003,7.94216,0,448.18,22.63,3,2,1,"Biyombo",13.2690632016712,"0021500355"
"9788",318,"203917","Stauskas","Nik","G",1610612755,32.09622,39.74417,0,448.18,22.63,3,2,1,"Biyombo",11.2230262532532,"0021500355"
"9789",318,"203082","Ross","Terrence","F-G",1610612761,45.92188,35.59117,0,448.18,22.63,3,2,1,"Biyombo",15.8492563934869,"0021500355"
"9790",318,"203088","Marshall","Kendall","G",1610612755,51.10703,24.8335,0,448.18,22.63,3,2,1,"Biyombo",16.1503597281167,"0021500355"
"9791",322,"203088","Marshall","Kendall","G",1610612755,36.3409,7.61465,0,401.34,22.03,3,1,2,"Okafor",12.7599997296876,"0021500355"
"9792",322,"200768","Lowry","Kyle","G",1610612761,37.56217,25.30935,0,401.34,22.03,3,1,2,"Okafor",7.06913599576231,"0021500355"
"9793",322,"201942","DeRozan","DeMar","G",1610612761,47.74597,10.78849,0,401.34,22.03,3,1,2,"Okafor",13.3266084590042,"0021500355"
"9794",322,"203917","Stauskas","Nik","G",1610612755,62.42757,8.11633,0,401.34,22.03,3,1,2,"Okafor",15.7366678406409,"0021500355"
"9795",322,"203477","Canaan","Isaiah","G",1610612755,65.71848,36.54949,0,401.34,22.03,3,1,2,"Okafor",12.8841755062801,"0021500355"
"9796",322,"1626143","Okafor","Jahlil","C",1610612755,72.6963,22.95685,0,401.34,22.03,3,1,2,"Okafor",1.62149663337059,"0021500355"
"9797",322,"203082","Ross","Terrence","F-G",1610612761,32.71643,26.62272,0,401.34,22.03,3,1,2,"Okafor",11.776305743024,"0021500355"
"9798",322,"202687","Biyombo","Bismack","C-F",1610612761,72.21064,27.72608,0,401.34,22.03,3,1,2,"Okafor",14.8307744736534,"0021500355"
"9799",322,"203496","Covington","Robert","F",1610612755,82.20438,30.23642,0,401.34,22.03,3,1,2,"Okafor",11.0923159893622,"0021500355"
"9800",322,"2449","Scola","Luis","F",1610612761,59.40112,31.99273,0,401.34,22.03,3,1,2,"Okafor",14.4538197806007,"0021500355"
"9801",322,"-1","ball",NA,NA,NA,74.0841,24.90385,6.07544,401.34,22.03,3,1,2,"Okafor",19.618921164935,"0021500355"
"9802",324,"200768","Lowry","Kyle","G",1610612761,6.50203,27.43156,0,394.86,15.81,3,1,2,"Marshall",4.82053189857186,"0021500355"
"9803",324,"203477","Canaan","Isaiah","G",1610612755,8.40838,34.73647,0,394.86,15.81,3,1,2,"Marshall",6.17874245144091,"0021500355"
"9804",324,"-1","ball",NA,NA,NA,11.82169,39.2287,4.25725,394.86,15.81,3,1,2,"Marshall",36.5416096376945,"0021500355"
"9805",324,"2449","Scola","Luis","F",1610612761,17.84555,22.18282,0,394.86,15.81,3,1,2,"Marshall",3.2280554227734,"0021500355"
"9806",324,"203496","Covington","Robert","F",1610612755,39.84821,23.17168,0,394.86,15.81,3,1,2,"Marshall",3.55286262498669,"0021500355"
"9807",324,"202687","Biyombo","Bismack","C-F",1610612761,7.98881,32.33889,0,394.86,15.81,3,1,2,"Marshall",1.4197607481652,"0021500355"
"9808",324,"203082","Ross","Terrence","F-G",1610612761,23.04802,43.4254,0,394.86,15.81,3,1,2,"Marshall",10.7314086398057,"0021500355"
"9809",324,"1626143","Okafor","Jahlil","C",1610612755,29.43998,31.70564,0,394.86,15.81,3,1,2,"Marshall",7.12024799976159,"0021500355"
"9810",324,"203917","Stauskas","Nik","G",1610612755,27.38066,8.42713,0,394.86,15.81,3,1,2,"Marshall",2.84355146628362,"0021500355"
"9811",324,"201942","DeRozan","DeMar","G",1610612761,10.69385,20.77195,0,394.86,15.81,3,1,2,"Marshall",4.19110261539933,"0021500355"
"9812",324,"203088","Marshall","Kendall","G",1610612755,10.15431,40.32025,0,394.86,15.81,3,1,2,"Marshall",10.3049719617658,"0021500355"
"9813",326,"203082","Ross","Terrence","F-G",1610612761,64.31483,46.62274,0,387.34,20.12,3,1,1,"DeRozan",13.0562171983817,"0021500355"
"9814",326,"203088","Marshall","Kendall","G",1610612755,77.08543,23.02409,0,387.34,20.12,3,1,1,"DeRozan",10.5447431112044,"0021500355"
"9815",326,"200768","Lowry","Kyle","G",1610612761,66.56964,4.89408,0,387.34,20.12,3,1,1,"DeRozan",8.04782291455817,"0021500355"
"9816",326,"203477","Canaan","Isaiah","G",1610612755,70.34451,35.45033,0,387.34,20.12,3,1,1,"DeRozan",11.8446042589373,"0021500355"
"9817",326,"202687","Biyombo","Bismack","C-F",1610612761,37.83387,23.46425,0,387.34,20.12,3,1,1,"DeRozan",11.9859782350068,"0021500355"
"9818",326,"201942","DeRozan","DeMar","G",1610612761,64.45714,21.83315,0,387.34,20.12,3,1,1,"DeRozan",5.76542876021166,"0021500355"
"9819",326,"-1","ball",NA,NA,NA,65.35969,19.12316,4.04427,387.34,20.12,3,1,1,"DeRozan",41.9749023080487,"0021500355"
"9820",326,"203917","Stauskas","Nik","G",1610612755,72.63515,14.00803,0,387.34,20.12,3,1,1,"DeRozan",8.21052172615432,"0021500355"
"9821",326,"2449","Scola","Luis","F",1610612761,83.01871,17.57666,0,387.34,20.12,3,1,1,"DeRozan",6.49719668064993,"0021500355"
"9822",326,"203496","Covington","Robert","F",1610612755,70.9189,23.6125,0,387.34,20.12,3,1,1,"DeRozan",5.63591443681287,"0021500355"
"9823",326,"1626143","Okafor","Jahlil","C",1610612755,54.99692,20.36857,0,387.34,20.12,3,1,1,"DeRozan",13.3339602298127,"0021500355"
"9824",332,"202687","Biyombo","Bismack","C-F",1610612761,31.2771,28.38625,0,364.11,15.9,3,1,2,"Canaan",2.98985044828704,"0021500355"
"9825",332,"203082","Ross","Terrence","F-G",1610612761,64.52345,17.80566,0,364.11,15.9,3,1,2,"Canaan",4.22713842748857,"0021500355"
"9826",332,"1626143","Okafor","Jahlil","C",1610612755,80.41236,31.74294,0,364.11,15.9,3,1,2,"Canaan",8.40991280888827,"0021500355"
"9827",332,"203917","Stauskas","Nik","G",1610612755,81.30982,18.09405,0,364.11,15.9,3,1,2,"Canaan",7.85111626841285,"0021500355"
"9828",332,"2449","Scola","Luis","F",1610612761,81.77137,37.20283,0,364.11,15.9,3,1,2,"Canaan",10.3309487760441,"0021500355"
"9829",332,"203088","Marshall","Kendall","G",1610612755,82.24271,26.1056,0,364.11,15.9,3,1,2,"Canaan",0.906882606790808,"0021500355"
"9830",332,"200768","Lowry","Kyle","G",1610612761,84.93681,29.89404,0,364.11,15.9,3,1,2,"Canaan",1.52504468812576,"0021500355"
"9831",332,"-1","ball",NA,NA,NA,87.43986,23.03885,3.53724,364.11,15.9,3,1,2,"Canaan",41.9815617254253,"0021500355"
"9832",332,"203496","Covington","Robert","F",1610612755,87.56606,50.50737,0,364.11,15.9,3,1,2,"Canaan",2.54054627030496,"0021500355"
"9833",332,"203477","Canaan","Isaiah","G",1610612755,88.33763,22.69364,0,364.11,15.9,3,1,2,"Canaan",2.18915225904453,"0021500355"
"9834",332,"201942","DeRozan","DeMar","G",1610612761,91.70944,20.71293,0,364.11,15.9,3,1,2,"Canaan",2.01583071624609,"0021500355"
"9835",333,"202687","Biyombo","Bismack","C-F",1610612761,11.12408,21.8917,0,350.19,22.18,3,2,1,"Biyombo",4.25341461403666,"0021500355"
"9836",333,"200768","Lowry","Kyle","G",1610612761,13.23543,18.43971,0,350.19,22.18,3,2,1,"Biyombo",4.62057414967551,"0021500355"
"9837",333,"-1","ball",NA,NA,NA,13.95829,21.27429,4.19483,350.19,22.18,3,2,1,"Biyombo",7.39218087877416,"0021500355"
"9838",333,"203082","Ross","Terrence","F-G",1610612761,14.14663,35.17053,0,350.19,22.18,3,2,1,"Biyombo",11.49817206549,"0021500355"
"9839",333,"201942","DeRozan","DeMar","G",1610612761,25.2934,18.15543,0,350.19,22.18,3,2,1,"Biyombo",5.597294763013,"0021500355"
"9840",333,"203917","Stauskas","Nik","G",1610612755,31.59055,9.56419,0,350.19,22.18,3,2,1,"Biyombo",10.6699938944216,"0021500355"
"9841",333,"2449","Scola","Luis","F",1610612761,36.65318,44.94869,0,350.19,22.18,3,2,1,"Biyombo",10.6930773022255,"0021500355"
"9842",333,"1626143","Okafor","Jahlil","C",1610612755,36.71692,32.86363,0,350.19,22.18,3,2,1,"Biyombo",9.64123253373248,"0021500355"
"9843",333,"203496","Covington","Robert","F",1610612755,42.2682,45.1271,0,350.19,22.18,3,2,1,"Biyombo",11.2196270188169,"0021500355"
"9844",333,"203088","Marshall","Kendall","G",1610612755,47.95115,17.8801,0,350.19,22.18,3,2,1,"Biyombo",7.50109523513367,"0021500355"
"9845",333,"203477","Canaan","Isaiah","G",1610612755,48.99181,22.73443,0,350.19,22.18,3,2,1,"Biyombo",9.26868568862405,"0021500355"
"9846",346,"203457","Noel","Nerlens","F-C",1610612755,47.25462,10.55371,0,281.96,19.73,3,1,1,"Joseph",16.5972002745413,"0021500355"
"9847",346,"2449","Scola","Luis","F",1610612761,65.15741,31.35808,0,281.96,19.73,3,1,1,"Joseph",16.9442628380557,"0021500355"
"9848",346,"202335","Patterson","Patrick","F",1610612761,72.36296,47.33649,0,281.96,19.73,3,1,1,"Joseph",14.5582159397277,"0021500355"
"9849",346,"203924","Grant","Jerami","F",1610612755,77.23365,26.98628,0,281.96,19.73,3,1,1,"Joseph",7.87095121415767,"0021500355"
"9850",346,"203088","Marshall","Kendall","G",1610612755,79.76434,12.03386,0,281.96,19.73,3,1,1,"Joseph",5.7410375423361,"0021500355"
"9851",346,"202709","Joseph","Cory","G",1610612761,56.63987,21.24786,0,281.96,19.73,3,1,1,"Joseph",10.0072861934228,"0021500355"
"9852",346,"-1","ball",NA,NA,NA,56.83953,23.35136,5.75933,281.96,19.73,3,1,1,"Joseph",32.3223504623437,"0021500355"
"9853",346,"203917","Stauskas","Nik","G",1610612755,66.376,22.97696,0,281.96,19.73,3,1,1,"Joseph",4.92507820369477,"0021500355"
"9854",346,"201942","DeRozan","DeMar","G",1610612761,50.39795,44.16797,0,281.96,19.73,3,1,1,"Joseph",10.0968119831309,"0021500355"
